1.38	-2.34813e-06	3.40537e-05	-0.9819	0.189688	-0.585292	5.32689	34.7492	0.0408478	
1.395	-2.42295e-06	3.47885e-05	-0.984635	0.17494	-0.591627	5.32616	34.7492	0.0412918	
1.41	-2.49926e-06	3.55308e-05	-0.987148	0.160154	-0.597961	5.32543	34.7492	0.0417358	
1.425	-2.57708e-06	3.62807e-05	-0.989439	0.145331	-0.604295	5.32469	34.7492	0.0421798	
1.44	-2.6564e-06	3.70381e-05	-0.991508	0.130475	-0.610627	5.32395	34.7491	0.0426238	
1.455	-2.73725e-06	3.7803e-05	-0.993353	0.115591	-0.616959	5.32319	34.7491	0.0430678	
1.47	-2.81963e-06	3.85754e-05	-0.994975	0.10068	-0.62329	5.32243	34.7491	0.0435118	
1.485	-2.90355e-06	3.93554e-05	-0.996374	0.0857464	-0.62962	5.32166	34.7491	0.0439557	
1.5	-2.98902e-06	4.01428e-05	-0.997548	0.0707938	-0.635949	5.32088	34.7491	0.0443997	
1.515	-3.07606e-06	4.09377e-05	-0.998497	0.0558251	-0.642277	5.3201	34.749	0.0448437	
1.53	-3.16466e-06	4.17401e-05	-0.999222	0.040844	-0.648604	5.31931	34.749	0.0452877	
1.545	-3.25485e-06	4.25499e-05	-0.999723	0.0258537	-0.65493	5.31851	34.749	0.0457317	
1.56	-3.34662e-06	4.33672e-05	-0.999998	0.0108576	-0.661255	5.3177	34.749	0.0461757	
1.575	-3.44e-06	4.41919e-05	-1.00005	-0.00414096	-0.667579	5.31688	34.749	0.0466197	
1.59	-3.53498e-06	4.5024e-05	-0.999874	-0.0191385	-0.673902	5.31606	34.749	0.0470637	
1.605	-3.63157e-06	4.58635e-05	-0.999474	-0.0341318	-0.680224	5.31522	34.7489	0.0475077	
1.62	-3.72979e-06	4.67105e-05	-0.99885	-0.0491174	-0.686546	5.31438	34.7489	0.0479517	
1.635	-3.82965e-06	4.75648e-05	-0.998001	-0.0640919	-0.692866	5.31354	34.7489	0.0483956	
1.65	-3.93114e-06	4.84265e-05	-0.996927	-0.079052	-0.699185	5.31268	34.7489	0.0488396	
1.665	-4.03428e-06	4.92955e-05	-0.995629	-0.0939942	-0.705503	5.31182	34.7489	0.0492836	
1.68	-4.13908e-06	5.0172e-05	-0.994107	-0.108915	-0.711821	5.31095	34.7488	0.0497276	
1.695	-4.24555e-06	5.10557e-05	-0.992362	-0.123812	-0.718137	5.31007	34.7488	0.0501716	
1.71	-4.35369e-06	5.19468e-05	-0.990393	-0.138681	-0.724452	5.30918	34.7488	0.0506156	
1.725	-4.46351e-06	5.28453e-05	-0.988202	-0.153518	-0.730766	5.30829	34.7488	0.0510596	
1.74	-4.57501e-06	5.3751e-05	-0.985788	-0.168321	-0.737079	5.30739	34.7487	0.0515036	
1.755	-4.68821e-06	5.4664e-05	-0.983152	-0.183086	-0.743391	5.30648	34.7487	0.0519475	
1.77	-4.80312e-06	5.55843e-05	-0.980296	-0.19781	-0.749701	5.30556	34.7487	0.0523915	
1.785	-4.91973e-06	5.65119e-05	-0.977218	-0.212489	-0.756011	5.30463	34.7487	0.0528355	
1.8	-5.03806e-06	5.74468e-05	-0.973921	-0.227121	-0.76232	5.3037	34.7487	0.0532795	
1.815	-5.15811e-06	5.83889e-05	-0.970405	-0.241701	-0.768627	5.30276	34.7486	0.0537235	
1.83	-5.27988e-06	5.93383e-05	-0.96667	-0.256227	-0.774933	5.30181	34.7486	0.0541675	
